prime_mover_no	fuel_1_no	UTILNAME	PLTNAME	year	net.generation.annual	fuel.consumption	fuel.stock	plant_code	fuel_1	prime_mover
1		CENTRAL MAINE POWER CO	DEER RIP 1	1999	11696	0	1.00E+15	1488	WAT	HY
1		CENTRAL MAINE POWER CO	FT HALIFAX	1999	2860	0	1.00E+15	1490	WAT	HY
1		CENTRAL MAINE POWER CO	GULF ISLAND	1999	44205	0	1.00E+15	1491	WAT	HY
1		CENTRAL MAINE POWER CO	HARRIS	1999	63416	0	1.00E+15	1492	WAT	HY
1		CENTRAL MAINE POWER CO	HIRAM	1999	19665	0	1.00E+15	1493	WAT	HY
1		CENTRAL MAINE POWER CO	MESALONSK 2	1999	4325	0	1.00E+15	1497	WAT	HY
1		CENTRAL MAINE POWER CO	MESALONSK 3	1999	2677	0	1.00E+15	1498	WAT	HY
1		CENTRAL MAINE POWER CO	MESALONSK 5	1999	2428	0	1.00E+15	1500	WAT	HY
1		CENTRAL MAINE POWER CO	NO GORHAM	1999	2795	0	1.00E+15	1501	WAT	HY
1		CENTRAL MAINE POWER CO	SHAWMUT	1999	17871	0	1.00E+15	1504	WAT	HY
1		CENTRAL MAINE POWER CO	SKELTON	1999	39687	0	1.00E+15	1505	WAT	HY
1		CENTRAL MAINE POWER CO	WEST BUXTON	1999	13121	0	1.00E+15	1508	WAT	HY
1		CENTRAL MAINE POWER CO	WESTON	1999	25919	0	1.00E+15	1509	WAT	HY
1		CENTRAL MAINE POWER CO	WILLIAMS	1999	28544	0	1.00E+15	1510	WAT	HY
1		CENTRAL MAINE POWER CO	WYMAN HYDRO	1999	110087	0	1.00E+15	1511	WAT	HY
4	2	CENTRAL MAINE POWER CO	CAPE	1999	1908	7363	1.00E+15	1484	FO2	GT
2	2	CENTRAL MAINE POWER CO	WYMAN STEAM	1999	1035	1912	1.00E+15	1507	FO2	ST
2	3	CENTRAL MAINE POWER CO	WYMAN STEAM	1999	669523	1121865	1.00E+15	1507	FO6	ST
3	2	CENTRAL MAINE POWER CO	ISLESBORO	1999	0	0	1.00E+15	1494	FO2	IC
3	2	CENTRAL MAINE POWER CO	PEAK IS	1999	0	0	1.00E+15	1502	FO2	IC
1		CENTRAL MAINE POWER CO	BRUNSWICK	1999	27646	0	1.00E+15	1483	WAT	HY
1		CENTRAL MAINE POWER CO	W CHANNEL	1999	0	0	1.00E+15	695	WAT	HY
1		CENTRAL MAINE POWER CO	BATES UPPER	1999	914	0	1.00E+15	7044	WAT	HY
1		CENTRAL MAINE POWER CO	BATES LOWER	1999	0	0	1.00E+15	7045	WAT	HY
1		CENTRAL MAINE POWER CO	ANDRO LOWER	1999	728	0	1.00E+15	7047	WAT	HY
1		CENTRAL MAINE POWER CO	HILL MILL	1999	512	0	1.00E+15	7048	WAT	HY
1		CENTRAL MAINE POWER CO	C E MONTY	1999	44146	0	1.00E+15	805	WAT	HY
1		CENTRAL MAINE POWER CO	SMELT HILL	1999	0	0	1.00E+15	7514	WAT	HY
2	3	CENTRAL MAINE POWER CO	MASON	1999	565	2024	1.00E+15	1496	FO6	ST
1		MAINE PUBLIC SERVICE CO	CARIBOU	1999	0	0	1.00E+15	1513	WAT	HY
2	3	MAINE PUBLIC SERVICE CO	CARIBOU	1999	0	0	1.00E+15	1513	FO6	ST
3	2	MAINE PUBLIC SERVICE CO	CARIBOU	1999	0	0	1.00E+15	1513	FO2	IC
1		MAINE PUBLIC SERVICE CO	SQUA PAN	1999	0	0	1.00E+15	1516	WAT	HY
3	2	MAINE PUBLIC SERVICE CO	FLOS INN	1999	0	0	1.00E+15	1514	FO2	IC
1		LEWISTON (CITY OF)	ANDRO UPPER	1999	3648	0	1.00E+15	7046	WAT	HY
1		MADISON (CITY OF)	NORRIDGEWCK	1999	3	0	1.00E+15	6701	WAT	HY
3	2	EASTERN MAINE ELEC COOP	PORTABLE	1999	0	0	1.00E+15	6366	FO2	IC
3	2	SWANS ISLAND ELEC COOP	MINTURN	1999	0	0	1.00E+15	1550	FO2	IC
2	1	N ATLANTIC ENGY SERV CORP	SEABROOK	1999	8676237	0	1.00E+15	6115	UR	ST
1		PUB SERV CO OF NEW HAMP	AMOSKEAG	1999	85462	0	1.00E+15	2354	WAT	HY
1		PUB SERV CO OF NEW HAMP	AYERS IS	1999	47217	0	1.00E+15	2355	WAT	HY
1		PUB SERV CO OF NEW HAMP	EASTMAN FLS	1999	25044	0	1.00E+15	2356	WAT	HY
1		PUB SERV CO OF NEW HAMP	GARVIN FLS	1999	44538	0	1.00E+15	2357	WAT	HY
1		PUB SERV CO OF NEW HAMP	GORHAM	1999	11845	0	1.00E+15	2358	WAT	HY
1		PUB SERV CO OF NEW HAMP	HOOKSETT	1999	7615	0	1.00E+15	2359	WAT	HY
1		PUB SERV CO OF NEW HAMP	JACKMAN	1999	9231	0	1.00E+15	2360	WAT	HY
1		PUB SERV CO OF NEW HAMP	SMITH STA	1999	108264	0	1.00E+15	2368	WAT	HY
4	2	PUB SERV CO OF NEW HAMP	LOST NATION	1999	481	2900	1.00E+15	2362	FO2	GT
2	2	PUB SERV CO OF NEW HAMP	MERRIMACK	1999	524	920	1.00E+15	2364	FO2	ST
2	6	PUB SERV CO OF NEW HAMP	MERRIMACK	1999	2706449	1030851	1.00E+15	2364	BIT	ST
4	2	PUB SERV CO OF NEW HAMP	MERRIMACK	1999	1125	3690	1.00E+15	2364	FO2	GT
2	3	PUB SERV CO OF NEW HAMP	SCHILLER	1999	69343	137773	1.00E+15	2367	FO6	ST
2	6	PUB SERV CO OF NEW HAMP	SCHILLER	1999	621814	310271	1.00E+15	2367	BIT	ST
4	2	PUB SERV CO OF NEW HAMP	SCHILLER	1999	1295	3689	1.00E+15	2367	FO2	GT
4	9	PUB SERV CO OF NEW HAMP	SCHILLER	1999	15749	218326	1.00E+15	2367	NG	GT
4	2	PUB SERV CO OF NEW HAMP	WHITE LAKE	1999	478	1532	1.00E+15	2369	FO2	GT
2	2	PUB SERV CO OF NEW HAMP	NEWINGTON	1999	10825	22364	1.00E+15	8002	FO2	ST
2	3	PUB SERV CO OF NEW HAMP	NEWINGTON	1999	1402411	2489999	1.00E+15	8002	FO6	ST
2	9	PUB SERV CO OF NEW HAMP	NEWINGTON	1999	29712	353455	1.00E+15	8002	NG	ST
1		CENTRAL VT PUB SERV CORP	ARNOLD FLS	1999	1271	0	1.00E+15	3707	WAT	HY
1		CENTRAL VT PUB SERV CORP	CAVENDISH	1999	5760	0	1.00E+15	3710	WAT	HY
1		CENTRAL VT PUB SERV CORP	CLARKS FLS	1999	16760	0	1.00E+15	3711	WAT	HY
1		CENTRAL VT PUB SERV CORP	FAIRFAX	1999	22909	0	1.00E+15	3712	WAT	HY
1		CENTRAL VT PUB SERV CORP	GAGE	1999	2728	0	1.00E+15	3713	WAT	HY
1		CENTRAL VT PUB SERV CORP	GLEN	1999	5532	0	1.00E+15	3714	WAT	HY
1		CENTRAL VT PUB SERV CORP	LW MIDLEBRY	1999	8231	0	1.00E+15	3716	WAT	HY
1		CENTRAL VT PUB SERV CORP	MILTON	1999	38296	0	1.00E+15	3717	WAT	HY
1		CENTRAL VT PUB SERV CORP	PASSUMPSIC	1999	3295	0	1.00E+15	3718	WAT	HY
1		CENTRAL VT PUB SERV CORP	PATCH	1999	386	0	1.00E+15	3719	WAT	HY
1		CENTRAL VT PUB SERV CORP	PIERCE MLS	1999	1323	0	1.00E+15	3721	WAT	HY
1		CENTRAL VT PUB SERV CORP	PITTSFORD	1999	7411	0	1.00E+15	3722	WAT	HY
1		CENTRAL VT PUB SERV CORP	SALISBURY	1999	2360	0	1.00E+15	3724	WAT	HY
1		CENTRAL VT PUB SERV CORP	SILVER LAKE	1999	5616	0	1.00E+15	3725	WAT	HY
1		CENTRAL VT PUB SERV CORP	TAFTSVILLE	1999	953	0	1.00E+15	3727	WAT	HY
1		CENTRAL VT PUB SERV CORP	WEYBRIDGE	1999	14212	0	1.00E+15	3728	WAT	HY
1		CENTRAL VT PUB SERV CORP	PETERSON	1999	25498	0	1.00E+15	3720	WAT	HY
4	2	CENTRAL VT PUB SERV CORP	RUTLAND	1999	982	3245	1.00E+15	3723	FO2	GT
4	2	CENTRAL VT PUB SERV CORP	ASCUTNEY	1999	951	3078	1.00E+15	3708	FO2	GT
3	2	CENTRAL VT PUB SERV CORP	ST ALBANS	1999	130	265	1.00E+15	3726	FO2	IC
1		CENTRAL VT PUB SERV CORP	SMITH	1999	3695	0	1.00E+15	3709	WAT	HY
1		CENTRAL VT PUB SERV CORP	EAST BARNET	1999	7744	0	1.00E+15	788	WAT	HY
1		CITIZENS UTILITIES CO	CHARLESTON	1999	0	0	1.00E+15	3729	WAT	HY
1		CITIZENS UTILITIES CO	NEWPORT	1999	15805	0	1.00E+15	3731	WAT	HY
3	2	CITIZENS UTILITIES CO	NEWPORT DSL	1999	23	50	1.00E+15	3730	FO2	IC
1		CITIZENS UTILITIES CO	TROY	1999	0	0	1.00E+15	3733	WAT	HY
1		GREEN MOUNTAIN POWER CORP	ESSEX 19	1999	36683	0	1.00E+15	3737	WAT	HY
3	2	GREEN MOUNTAIN POWER CORP	ESSEX 19	1999	606	1166	1.00E+15	3737	FO2	IC
1		GREEN MOUNTAIN POWER CORP	GORGE NO 18	1999	11418	0	1.00E+15	6475	WAT	HY
1		GREEN MOUNTAIN POWER CORP	MARSHFIELD6	1999	6048	0	1.00E+15	3739	WAT	HY
1		GREEN MOUNTAIN POWER CORP	MIDDLESEX 2	1999	12503	0	1.00E+15	3740	WAT	HY
1		GREEN MOUNTAIN POWER CORP	VERGENNES 9	1999	7210	0	1.00E+15	6519	WAT	HY
3	2	GREEN MOUNTAIN POWER CORP	VERGENNES 9	1999	712	1452	1.00E+15	6519	FO2	IC
1		GREEN MOUNTAIN POWER CORP	WATRBRY 22	1999	14837	0	1.00E+15	6520	WAT	HY
1		GREEN MOUNTAIN POWER CORP	W DANVIL 15	1999	3570	0	1.00E+15	3743	WAT	HY
4	2	GREEN MOUNTAIN POWER CORP	BERLIN NO 5	1999	10154	25984	1.00E+15	3734	FO2	GT
4	2	GREEN MOUNTAIN POWER CORP	COLCHSTR 16	1999	1049	3718	1.00E+15	3735	FO2	GT
1		GREEN MOUNTAIN POWER CORP	BOLTON FALL	1999	24237	0	1.00E+15	7056	WAT	HY
7	D	GREEN MOUNTAIN POWER CORP	CARTHUSIANS	1999	0	0	1.00E+15	7260	WI	WI
7	D	GREEN MOUNTAIN POWER CORP	SEARSBURG	1999	13604	0	1.00E+15	7381	GEO	WI
1		PUB SERV CO OF NEW HAMP	CANAAN	1999	7310	0	1.00E+15	3750	WAT	HY
2	1	VT YANKEE NUCLEAR PR CORP	VT YANKEE	1999	4059107	0	1.00E+15	3751	UR	ST
1		VERMONT MARBLE CO	PROCTOR	1999	24104	0	1.00E+15	6450	WAT	HY
1		VERMONT MARBLE CO	CTR RUTLAND	1999	1099	0	1.00E+15	6453	WAT	HY
1		VERMONT MARBLE CO	BELDENS	1999	11888	0	1.00E+15	6451	WAT	HY
4	2	VERMONT MARBLE CO	FLORENCE	1999	3541	10427	1.00E+15	7337	FO2	GT
1		BARTON (VILLAGE OF)	W CHARLESTN	1999	3793	0	1.00E+15	3753	WAT	HY
3	2	BARTON (VILLAGE OF)	W CHARLESTN	1999	25	56	1.00E+15	3753	FO2	IC
4	2	BURLINGTON (CITY OF)	BURLING G T	1999	4208	12442	1.00E+15	3754	FO2	GT
2	B	BURLINGTON (CITY OF)	J C MC NEIL	1999	200476	0	1.00E+15	589	WOD	ST
2	2	BURLINGTON (CITY OF)	J C MC NEIL	1999	7	2124	1.00E+15	589	FO2	ST
2	9	BURLINGTON (CITY OF)	J C MC NEIL	1999	18291	249668	1.00E+15	589	NG	ST
1		ENOSBURG FALLS (VILLAGE)	KENDALL	1999	971	0	1.00E+15	3757	WAT	HY
3	2	ENOSBURG FALLS (VILLAGE)	DIESEL PLT	1999	4	9	1.00E+15	4247	FO2	IC
1		ENOSBURG FALLS (VILLAGE)	VILLAGE PLT	1999	3679	0	1.00E+15	4246	WAT	HY
1		HARDWICK (VILLAGE OF)	WOLCOTT	1999	2421	0	1.00E+15	6477	WAT	HY
3	2	HARDWICK (VILLAGE OF)	HARDWICK	1999	0	0	1.00E+15	6476	FO2	IC
1		LYNDONVILLE (CITY OF)	GREAT FALLS	1999	5386	0	1.00E+15	3762	WAT	HY
1		LYNDONVILLE (CITY OF)	VAIL	1999	1941	0	1.00E+15	3763	WAT	HY
1		MORRISVILLE (VILLAGE OF)	CADYS FALLS	1999	3674	0	1.00E+15	3765	WAT	HY
1		MORRISVILLE (VILLAGE OF)	MORRISVILLE	1999	4100	0	1.00E+15	3764	WAT	HY
1		MORRISVILLE (VILLAGE OF)	W K SANDERS	1999	564	0	1.00E+15	678	WAT	HY
1		SWANTON (VILLAGE OF)	HIGHGATE FL	1999	41133	0	1.00E+15	6618	WAT	HY
1		VERMONT ELECTRIC COOP	N HARTLAND	1999	0	0	1.00E+15	590	WAT	HY
1		WASHINGTON ELECTRIC COOP	WRIGHTSVILE	1999	2331	0	1.00E+15	7051	WAT	HY
2	1	BOSTON EDISON CO	PILGRIM	1999	1930943	0	1.00E+15	1590	UR	ST
2	3	COMMONWEALTH ENERGY SYS	BLACKSTONE	1999	644	3718	1.00E+15	1594	FO6	ST
2	9	COMMONWEALTH ENERGY SYS	BLACKSTONE	1999	709	25723	1.00E+15	1594	NG	ST
1		HOLYOKE WTR PWR CO	BB HOLBROOK	1999	1545	0	1.00E+15	1602	WAT	HY
1		HOLYOKE WTR PWR CO	CHEMICAL	1999	1819	0	1.00E+15	1604	WAT	HY
1		HOLYOKE WTR PWR CO	HADLEY FLLS	1999	169427	0	1.00E+15	1605	WAT	HY
1		HOLYOKE WTR PWR CO	RIVERSIDE	1999	18043	0	1.00E+15	1607	WAT	HY
1		HOLYOKE WTR PWR CO	BOATLOCK	1999	10453	0	1.00E+15	1603	WAT	HY
1		HOLYOKE WTR PWR CO	SKINNER	1999	845	0	1.00E+15	1608	WAT	HY
2	2	HOLYOKE WTR PWR CO	MT TOM	1999	1800	3453	1.00E+15	1606	FO2	ST
2	6	HOLYOKE WTR PWR CO	MT TOM	1999	882041	352124	1.00E+15	1606	BIT	ST
2	3	SOMERSET OPERATIONS INC	SOMERSET	1999	12786	22539	1.00E+15	1613	FO6	ST
2	6	SOMERSET OPERATIONS INC	SOMERSET	1999	191587	74383	1.00E+15	1613	BIT	ST
4	2	SOMERSET OPERATIONS INC	SOMERSET	1999	740	1675	1.00E+15	1613	FO2	GT
3	2	NANTUCKET ELEC CO	NANTUCKET	1999	733	1894	1.00E+15	1615	FO2	IC
3	2	NEW ENGLAND POWER CO	GLOUCESTER	1999	0	0	1.00E+15	1624	FO2	IC
3	2	NEW ENGLAND POWER CO	NEWBURYPORT	1999	0	0	1.00E+15	1625	FO2	IC
1		W MASSACHUSETTS ELEC CO	CABOT	1999	274259	0	1.00E+15	1629	WAT	HY
1		W MASSACHUSETTS ELEC CO	COBBLE MT	1999	17879	0	1.00E+15	1630	WAT	HY
1		W MASSACHUSETTS ELEC CO	DWIGHT	1999	2881	0	1.00E+15	6378	WAT	HY
1		W MASSACHUSETTS ELEC CO	GARDER FLS	1999	7011	0	1.00E+15	1634	WAT	HY
1		W MASSACHUSETTS ELEC CO	IND ORCHARD	1999	5231	0	1.00E+15	6379	WAT	HY
1		W MASSACHUSETTS ELEC CO	PUTTS BRDGE	1999	3998	0	1.00E+15	1637	WAT	HY
1		W MASSACHUSETTS ELEC CO	RED BRIDGE	1999	7269	0	1.00E+15	1638	WAT	HY
1		W MASSACHUSETTS ELEC CO	TURNERS FL	1999	18034	0	1.00E+15	6388	WAT	HY
1		W MASSACHUSETTS ELEC CO	NORTHFLD MT	1999	-354840	1331988	1.00E+15	547	WAT	HY
4	2	W MASSACHUSETTS ELEC CO	DOREEN	1999	740	2149	1.00E+15	1631	FO2	GT
2	2	W MASSACHUSETTS ELEC CO	W SPRINGFLD	1999	660	1608	1.00E+15	1642	FO2	ST
2	3	W MASSACHUSETTS ELEC CO	W SPRINGFLD	1999	44146	102707	1.00E+15	1642	FO6	ST
2	9	W MASSACHUSETTS ELEC CO	W SPRINGFLD	1999	63440	726296	1.00E+15	1642	NG	ST
4	2	W MASSACHUSETTS ELEC CO	W SPRINGFLD	1999	1190	3283	1.00E+15	1642	FO2	GT
4	2	W MASSACHUSETTS ELEC CO	WOODLAND RD	1999	1096	2957	1.00E+15	1643	FO2	GT
3	2	BRAINTREE (CITY OF)	POTTER	1999	350	671	1.00E+15	1660	FO2	IC
5	9	BRAINTREE (CITY OF)	POTTER	1999	0	0	1.00E+15	1660	NG	CC
6	2	BRAINTREE (CITY OF)	POTTER	1999	7864	14189	1.00E+15	1660	FO2	CT
6	9	BRAINTREE (CITY OF)	POTTER	1999	65061	733020	1.00E+15	1660	NG	CT
1		HOLYOKE (CITY OF)	CAB-HOLYOKE	1999	5419	0	1.00E+15	9864	WAT	HY
2	3	HOLYOKE (CITY OF)	CAB-HOLYOKE	1999	0	0	1.00E+15	9864	FO6	ST
2	9	HOLYOKE (CITY OF)	CAB-HOLYOKE	1999	0	0	1.00E+15	9864	NG	ST
3	2	HUDSON (CITY OF)	CHERRY ST	1999	1256	2300	1.00E+15	9038	FO2	IC
3	9	HUDSON (CITY OF)	CHERRY ST	1999	2975	33207	1.00E+15	9038	NG	IC
3	2	IPSWICH (CITY OF)	HIGH ST STA	1999	656	1590	1.00E+15	1670	FO2	IC
3	9	IPSWICH (CITY OF)	HIGH ST STA	1999	2199	22979	1.00E+15	1670	NG	IC
3	2	MARBLEHEAD (CITY OF)	COMM ST 2	1999	57	82	1.00E+15	6585	FO2	IC
3	2	MARBLEHEAD (CITY OF)	WILKINS STA	1999	281	398	1.00E+15	6586	FO2	IC
4	2	MASS MUN WHOLESALE ELEC	STONY BROOK	1999	40306	86543	1.00E+15	6081	FO2	GT
5	2	MASS MUN WHOLESALE ELEC	STONY BROOK	1999	34861	0	1.00E+15	6081	FO2	CC
5	9	MASS MUN WHOLESALE ELEC	STONY BROOK	1999	174845	1480572	1.00E+15	6081	NG	CC
6	2	MASS MUN WHOLESALE ELEC	STONY BROOK	1999	94602	249412	1.00E+15	6081	FO2	CT
6	9	MASS MUN WHOLESALE ELEC	STONY BROOK	1999	436397	3708559	1.00E+15	6081	NG	CT
4	2	PEABODY (CITY OF)	WATERS RIVR	1999	349	1257	1.00E+15	1678	FO2	GT
4	9	PEABODY (CITY OF)	WATERS RIVR	1999	9371	117501	1.00E+15	1678	NG	GT
3	2	SHREWSBURY (CITY OF)	SHREWSBURY	1999	1082	1984	1.00E+15	6125	FO2	IC
2	3	TAUNTON (CITY OF)	CLRY FLOOD	1999	8507	16585	1.00E+15	1682	FO6	ST
5	3	TAUNTON (CITY OF)	CLRY FLOOD	1999	38572	59560	1.00E+15	1682	FO6	CC
5	9	TAUNTON (CITY OF)	CLRY FLOOD	1999	80343	800863	1.00E+15	1682	NG	CC
6	2	TAUNTON (CITY OF)	CLRY FLOOD	1999	6762	18954	1.00E+15	1682	FO2	CT
6	3	TAUNTON (CITY OF)	CLRY FLOOD	1999	0	0	1.00E+15	1682	FO6	CT
6	9	TAUNTON (CITY OF)	CLRY FLOOD	1999	30287	492107	1.00E+15	1682	NG	CT
3	2	BLOCK ISLAND POWER CO	BLOCK ISL	1999	9025	17991	1.00E+15	6567	FO2	IC
3	2	NEWPORT ELECTRIC CORP	ELDRED	1999	365	651	1.00E+15	3240	FO2	IC
3	2	NEWPORT ELECTRIC CORP	JEPSON	1999	46	83	1.00E+15	3241	FO2	IC
1		PROVIDENCE (CITY OF)	PROVIDENCE	1999	0	0	1.00E+15	3245	WAT	HY
1		CONNECTICUT LGT & PWR CO	BULLS BRDGE	1999	41245	0	1.00E+15	541	WAT	HY
1		CONNECTICUT LGT & PWR CO	ROBERTSVLE	1999	593	0	1.00E+15	549	WAT	HY
1		CONNECTICUT LGT & PWR CO	ROCKY RIVER	1999	7875	56102	1.00E+15	539	WAT	HY
1		CONNECTICUT LGT & PWR CO	SCOTLAND DM	1999	6443	0	1.00E+15	551	WAT	HY
1		CONNECTICUT LGT & PWR CO	SHEPAUG	1999	121277	0	1.00E+15	552	WAT	HY
1		CONNECTICUT LGT & PWR CO	STEVENSON	1999	96035	0	1.00E+15	553	WAT	HY
1		CONNECTICUT LGT & PWR CO	TAFTVILLE	1999	6914	0	1.00E+15	554	WAT	HY
1		CONNECTICUT LGT & PWR CO	TUNNEL	1999	8210	0	1.00E+15	557	WAT	HY
4	2	CONNECTICUT LGT & PWR CO	TUNNEL	1999	1918	5455	1.00E+15	557	FO2	GT
4	2	CONNECTICUT LGT & PWR CO	COS COB	1999	6019	16408	1.00E+15	542	FO2	GT
2	2	CONNECTICUT LGT & PWR CO	DEVON	1999	1118	2493	1.00E+15	544	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	DEVON	1999	597475	1080826	1.00E+15	544	FO6	ST
2	9	CONNECTICUT LGT & PWR CO	DEVON	1999	279912	3200089	1.00E+15	544	NG	ST
4	2	CONNECTICUT LGT & PWR CO	DEVON	1999	1982	5499	1.00E+15	544	FO2	GT
4	9	CONNECTICUT LGT & PWR CO	DEVON	1999	204836	2289253	1.00E+15	544	NG	GT
2	2	CONNECTICUT LGT & PWR CO	MONTVILLE	1999	980	2527	1.00E+15	546	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	MONTVILLE	1999	917104	1701239	1.00E+15	546	FO6	ST
2	9	CONNECTICUT LGT & PWR CO	MONTVILLE	1999	36448	413563	1.00E+15	546	NG	ST
3	2	CONNECTICUT LGT & PWR CO	MONTVILLE	1999	50	849	1.00E+15	546	FO2	IC
2	2	CONNECTICUT LGT & PWR CO	NORWALK HAR	1999	5789	9839	1.00E+15	548	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	NORWALK HAR	1999	1336122	2235364	1.00E+15	548	FO6	ST
4	2	CONNECTICUT LGT & PWR CO	NORWALK HAR	1999	288	1042	1.00E+15	548	FO2	GT
4	9	CONNECTICUT LGT & PWR CO	NORWALK HAR	1999	0	0	1.00E+15	548	NG	GT
1		CONNECTICUT LGT & PWR CO	BANTAM	1999	1077	0	1.00E+15	6457	WAT	HY
1		CONNECTICUT LGT & PWR CO	FLS VILLAGE	1999	42631	0	1.00E+15	560	WAT	HY
4	2	CONNECTICUT LGT & PWR CO	FRANKLIN DR	1999	2192	6050	1.00E+15	561	FO2	GT
2	2	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1999	784	1527	1.00E+15	562	FO2	ST
2	3	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1999	1175669	2187765	1.00E+15	562	FO6	ST
2	9	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1999	658645	7192340	1.00E+15	562	WH	ST
4	2	CONNECTICUT LGT & PWR CO	MIDDLETOWN	1999	2216	5829	1.00E+15	562	FO2	GT
2	C	CONNECTICUT LGT & PWR CO	S MEADOW	1999	467034	0	1.00E+15	563	GEO	ST
4	2	CONNECTICUT LGT & PWR CO	S MEADOW	1999	16173	44552	1.00E+15	563	FO2	GT
4	9	CONNECTICUT LGT & PWR CO	S MEADOW	1999	0	0	1.00E+15	563	NG	GT
4	2	CONNECTICUT LGT & PWR CO	TORRINGTN T	1999	2240	6304	1.00E+15	565	FO2	GT
4	2	CONNECTICUT LGT & PWR CO	BRANFORD	1999	1206	7189	1.00E+15	540	FO2	GT
1		FARMINGTON RIVER POWER CO	RAINBOW	1999	30414	0	1.00E+15	559	WAT	HY
2	1	NORTHEAST NUCL ENERGY CO	MILLSTONE	1999	4419047	0	1.00E+15	566	UR	ST
2	1	NORTHEAST NUCL ENERGY CO	MILLSTONE	1999	8256215	0	1.00E+15	566	UR	ST
2	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1999	763	1352	1.00E+15	568	FO2	ST
2	3	UNITED ILLUMINATING CO	BRDGEPT HBR	1999	816930	1308943	1.00E+15	568	FO6	ST
2	6	UNITED ILLUMINATING CO	BRDGEPT HBR	1999	0	0	1.00E+15	568	BIT	ST
4	2	UNITED ILLUMINATING CO	BRDGEPT HBR	1999	231	409	1.00E+15	568	FO2	GT
2	2	UNITED ILLUMINATING CO	ENGLISH	1999	0	0	1.00E+15	569	FO2	ST
2	3	UNITED ILLUMINATING CO	ENGLISH	1999	0	0	1.00E+15	569	FO6	ST
2	2	UNITED ILLUMINATING CO	N HAVEN HBR	1999	1165	1939	1.00E+15	6156	FO2	ST
2	3	UNITED ILLUMINATING CO	N HAVEN HBR	1999	900945	1358282	1.00E+15	6156	FO6	ST
2	9	UNITED ILLUMINATING CO	N HAVEN HBR	1999	0	0	1.00E+15	6156	NG	ST
1		NORWICH (CITY OF)	SECOND ST	1999	1738	0	1.00E+15	580	WAT	HY
1		NORWICH (CITY OF)	OCCUM	1999	2118	0	1.00E+15	582	WAT	HY
1		NORWICH (CITY OF)	TENTH ST	1999	1685	0	1.00E+15	583	WAT	HY
4	2	NORWICH (CITY OF)	N MAIN ST	1999	1765	9372	1.00E+15	581	FO2	GT
3	2	SOUTH NORWALK (CITY OF)	SO NORWALK	1999	1796	3159	1.00E+15	6598	FO2	IC
2	3	WALLINGFORD (CITY OF)	PIERCE	1999	1055	3442	1.00E+15	6635	FO6	ST
1		CENTRAL HUDSON GAS & ELEC	DASHVILLE	1999	10831	0	1.00E+15	2481	WAT	HY
1		CENTRAL HUDSON GAS & ELEC	NEVERSINK	1999	45170	0	1.00E+15	2483	WAT	HY
1		CENTRAL HUDSON GAS & ELEC	STURGEON PL	1999	45124	0	1.00E+15	2486	WAT	HY
2	3	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1999	2329	4805	1.00E+15	2480	FO6	ST
2	6	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1999	2099631	841504	1.00E+15	2480	BIT	ST
2	9	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1999	293019	3104282	1.00E+15	2480	NG	ST
3	2	CENTRAL HUDSON GAS & ELEC	DANSKAMMER	1999	707	1330	1.00E+15	2480	FO2	IC
4	2	CENTRAL HUDSON GAS & ELEC	SOUTH CAIRO	1999	2311	7279	1.00E+15	2485	FO2	GT
4	2	CENTRAL HUDSON GAS & ELEC	W COXSACKIE	1999	854	2947	1.00E+15	2487	FO2	GT
4	9	CENTRAL HUDSON GAS & ELEC	W COXSACKIE	1999	2651	39471	1.00E+15	2487	NG	GT
2	2	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1999	190	374	1.00E+15	8006	FO2	ST
2	3	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1999	3269925	5384998	1.00E+15	8006	FO6	ST
2	9	CENTRAL HUDSON GAS & ELEC	ROSETON JO	1999	632435	7111571	1.00E+15	8006	NG	ST
1		CENTRAL HUDSON GAS & ELEC	HIGH FALLS	1999	4850	0	1.00E+15	579	WAT	HY
1		CENTRAL VT PUB SERV CORP	CARVERS FLS	1999	6549	0	1.00E+15	6456	WAT	HY
2	3	CONSOL EDISON CO N Y INC	ARTHUR KILL	1999	0	0	1.00E+15	2490	FO6	ST
2	9	CONSOL EDISON CO N Y INC	ARTHUR KILL	1999	624157	6351446	1.00E+15	2490	NG	ST
4	2	CONSOL EDISON CO N Y INC	ARTHUR KILL	1999	0	0	1.00E+15	2490	FO2	GT
4	9	CONSOL EDISON CO N Y INC	ARTHUR KILL	1999	878	15000	1.00E+15	2490	NG	GT
2	1	CONSOL EDISON CO N Y INC	INDIAN PT	1999	7266598	0	1.00E+15	2497	UR	ST
2	3	CONSOL EDISON CO N Y INC	ASTORIA	1999	666885	1078718	1.00E+15	8906	FO6	ST
